Date,Open,High,Low,Close,Volume,Adj Close,PE,PE_Rank,PEG,ROE,Asset_Type,Name,Is_Core,Is_Tech
2022-07-07,52.124126405863365,55.08829667014525,51.848390685451314,55.039058685302734,808300,55.039058685302734,63.94,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-08,53.798243027817,56.57530738722206,53.38463569949212,55.18677520751953,782500,55.18677520751953,63.77,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-11,54.26108538036625,54.36941120024775,51.090113347510325,51.23782730102539,615900,51.23782730102539,68.68,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-12,51.57265211268768,52.93164230655062,50.09549000180719,51.09011459350586,657700,51.09011459350586,68.88,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-13,49.23873645278532,51.57265150879445,48.67741515775297,50.32198715209961,1077500,50.32198715209961,69.93,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-14,49.967470805802336,50.213664485112986,48.28350318428821,49.21903991699219,920900,49.21903991699219,71.5,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-15,50.08564298706924,50.95224579471625,48.93345460831098,50.893157958984375,782700,50.893157958984375,69.15,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-18,52.18321416462225,53.542200576033586,51.15904755229281,51.4544792175293,945900,51.4544792175293,68.39,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-19,52.498342297031805,53.68006896972656,50.84392044731818,53.68006896972656,714300,53.68006896972656,65.56,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-20,53.857326077127084,57.68810275071068,53.857326077127084,56.9002799987793,939500,56.9002799987793,61.85,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-21,56.181398179627365,58.160797511224686,55.93520449456623,57.9244499206543,753800,57.9244499206543,60.75,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-22,57.737342617474624,58.377443928533246,54.34971519216258,54.940582275390625,632400,54.940582275390625,64.05,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-25,54.68453969679341,54.76332347857439,53.21722744898871,54.014892578125,503200,54.014892578125,65.15,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-26,52.39001533192726,52.39986142611722,50.18411832825334,50.351531982421875,1008100,50.351531982421875,69.89,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-27,51.8385411617213,54.566367613330385,51.267373772031455,54.1330680847168,771900,54.1330680847168,65.01,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-28,53.54220111953729,54.66484371280229,51.86808332404673,54.57621383666992,645800,54.57621383666992,64.48,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-07-29,53.02026894498349,53.94595579221189,52.202904157044635,53.6505241394043,600300,53.6505241394043,65.59,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-01,53.16798784009052,55.56098691104171,52.46879494629679,54.62545394897461,611900,54.62545394897461,64.42,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-02,53.837630486955156,57.1858659348453,53.71945857603471,56.3291130065918,849200,56.3291130065918,62.47,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-03,57.156323453230726,60.20912346523047,57.03814778660899,59.933387756347656,782000,59.933387756347656,58.72,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-04,61.262834498554696,62.39532693047613,59.7955222678092,60.76060104370117,830800,60.76060104370117,57.92,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-05,59.204655315275396,62.23776326633526,58.75165984412774,60.868927001953125,647600,60.868927001953125,57.81,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-08,61.61735261568468,63.793703798878894,61.44009286933591,61.92263412475586,1071000,61.92263412475586,56.83,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-09,60.9083128541146,61.046184465775745,57.96383864534305,58.46607208251953,575800,58.46607208251953,60.19,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-10,61.04618603430432,62.05065293446617,59.76597590373519,62.01126480102539,1056400,62.01126480102539,56.75,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
2022-08-11,63.44903598774904,64.75780394461022,60.317452054046306,60.524253845214844,733500,60.524253845214844,58.14,100.0,1.8,15,ETF,ARK Next Gen Internet ETF,false,true
